Cell Index,UMAP X,UMAP Y,"Cell type label (HeLa, 0; NIH3T3, 1)",C10H14N5O7P - AMP,C10H17N3O6S - Glutathione,C11H11ClN2O2 - C11H11ClN2O2,C16H30O2 - 4 possible acid,C18H13NO4 - C18H13NO4,C18H32O2 - Linoleic acid,C18H34O2 - Oleic acid,C18H36O2 - 3 possible FA,C19H37O6P - C19H37O6P,C19H37O7P - C19H37O7P,C19H39O7P - LPA(16:0),C20H30O2 - EPA,C20H32O2 - Arachidonic,C20H34O2 - ETrE,C21H37O6P - CPA(18:2),C21H39O6P - CPA(18:1),C21H39O7P - LPA(18:2),C21H41O6P - C21H41O6P,C21H41O7P - LPA(18:1)/DHAP(18:0),C21H43O7P - LPA(18:0),C21H44NO6P - C21H44NO6P,C21H44NO7P - LPE(16:0),C22H30N2O5 - C22H28N2O5,C22H32O2 - DHA,C22H34O2 - DPA,C23H43O7P - C23H43O7P,C23H46NO7P - LPE(18:1),C23H48NO7P - LPE(18:0),C25H44NO7P - LPE(20:4),C25H50NO7P - LPE(20:1),C27H44NO7P - C27H44NO7P,C27H46NO7P - C27H46NO7P,C27H48NO7P - C27H48NO7P,C27H51O12P - PI(18:1),C27H53O12P - PI(18:0),C29H49O12P - PI(20:4),C30H39N3O7 - C30H39N3O7,C34H68NO6P - C34H68NO6P,C35H67O8P - PA(32:1),C35H69O8P - C35H69O8P,C36H69O8P - PA(33:1),C37H69O8P - PA(34:2),C37H71O8P - PA(34:1),C37H74NO8P - PE(32:0),C38H71O8P - C38H71O8P,C38H73O8P - PA(35:1),C39H69O8P - PA(36:4),C39H71O8P - PA(36:3),C39H73O8P - PA(36:2),C39H74NO8P - PE(34:2),C39H75O8P - C39H75O8P,C39H76NO8P - PE(34:1),C40H76NO10P - PS(34:1),C40H77O10P - PG(34:1),C40H78NO8P - PC(32:1),C41H71O8P - PA(38:4)(2-),C41H73O8P - PA(38:4),C41H74NO7P - C41H74NO7P,C41H74NO8P - PE(36:4),C41H75O8P - C41H75O8P,C41H78NO8P - PE(36:2),C41H80NO8P - PE(36:1),C42H80NO10P - PS(36:1),C42H82NO6P - CerP(d18:1/24:0),C43H73O8P - PA(40:6),C43H75O8P - PA(40:4),C43H76NO7P - PE(38:5),C43H76NO8P - PE(38:5),C43H78NO7P - C43H78NO7P,C43H78NO8P - PE(38:4),C43H79O13P - PI(34:2),C43H81O13P - PI(34:1),C43H82NO8P - PE(38:2),C44H78NO10P - PS(38:4),C44H84NO6P - C44H84NO6P,C45H78NO8P - PE(40:6),C45H79O13P - PI(36:4),C45H80NO8P - PE(40:5),C45H81O13P - PI(36:3),C45H82NO8P - PE(40:4),C47H81O13P - PI(38:5),C47H85O13P - PI(38:3),C5H14NO6P - Glycerylphosphorylethanolamine,C6H11O8P - Inositol cyclic phosphate,C6H13O7P - Mevalonic acid-5P,C6H13O9P - Hexose-phosphate,C6H14NO7P - C6H14NO7P,C9H19O11P - C9H19O11P
226,0.055555742,11.406177,1,5.68060636520385,5.61488485336303,8.80737876892089,5.40683317184448,5.61488485336303,5.35009002685546,7.28870868682861,7.23315382003784,7.01879453659057,4.37956714630126,5.73393774032592,4.2576298713684,6.59127187728881,0,0,6.69365930557251,4.49020528793335,6.55553007125854,6.0866641998291,5.91164016723632,4.57608652114868,5.61617851257324,0,4.58189535140991,4.45263290405273,4.20018196105957,6.12093877792358,6.39261579513549,6.20140027999877,5.41682767868042,0,5.58045959472656,0,4.77860403060913,6.38442373275756,0,0,5.51995706558227,5.93112182617187,5.27473163604736,4.19783639907836,5.93441915512085,6.49834775924682,4.08087444305419,0,4.62302589416503,0,5.38372802734375,6.2058982849121,5.42473173141479,4.83123397827148,6.48400402069091,4.27229356765747,5.66517257690429,4.5583701133728,5.32472324371337,0,4.34509372711181,5.47875881195068,5.38155078887939,6.56720304489135,6.81520938873291,5.43336391448974,5.81473016738891,4.37114858627319,4.31890535354614,0,6.30883693695068,4.44245433807373,6.52181434631347,0,6.52856588363647,5.50260639190673,0,4.23738861083984,4.51410913467407,0,4.60705804824829,0,0,0,0,6.63897371292114,8.13773918151855,5.40355634689331,7.42255783081054,5.38069248199462,5.484055519104
227,10.600345,11.665501,1,0,0,9.30380249023437,5.89130449295043,0,6.10093307495117,7.69673299789428,7.5099868774414,7.18144845962524,5.08081912994384,5.86578655242919,4.75696182250976,6.84385156631469,0,0,6.3784475326538,0,6.80312442779541,5.30081272125244,0,0,4.92783880233764,0,5.08901739120483,4.72693920135498,0,0,6.52289152145385,5.08283281326293,5.35715055465698,4.74832868576049,0,0,4.46262502670288,5.96250820159912,0,0,4.88623571395874,6.58872652053833,6.12439203262329,0,5.9634780883789,6.87769889831543,5.07163381576538,0,0,0,0,6.51359033584594,0,5.20930433273315,6.87436485290527,0,0,0,0,0,0,0,0,6.48152065277099,6.56408214569091,4.75859642028808,0,0,0,4.70295047760009,0,0,6.68263673782348,0,6.37761974334716,6.07050514221191,0,0,0,4.85361385345459,0,0,0,0,5.21700763702392,7.02315044403076,7.48076772689819,0,7.16069459915161,4.90260791778564,4.72948884963989
228,-1.4616059,9.001447,0,0,0,9.35621738433837,6.07123231887817,0,4.8216438293457,7.10009670257568,7.00514554977417,7.06009340286254,4.60851430892944,5.57347249984741,4.3291802406311,6.76624631881713,0,0,6.72916889190673,0,6.42961978912353,6.12900257110595,4.69456815719604,0,4.90797185897827,0,4.66340541839599,4.35150432586669,0,6.35933065414428,6.34836816787719,6.57029819488525,5.85913133621215,4.48795795440673,5.12711286544799,5.60335731506347,4.89059972763061,5.99353981018066,4.41034269332885,0,0,5.10298538208007,0,4.46672296524047,5.13149976730346,6.90132474899292,5.03549766540527,0,4.68890380859375,0,4.72520112991333,6.59977769851684,4.45992517471313,5.07130241394043,6.8388500213623,0,4.90615940093994,4.57986688613891,0,4.68485021591186,0,0,4.6257677078247,6.61340761184692,6.75536346435546,4.68463277816772,4.52088499069213,0,4.5281286239624,4.61283588409423,6.12468957901001,4.72969198226928,6.5671534538269,4.99563789367675,6.05006647109985,5.12202310562133,0,0,4.79637098312377,0,4.57334995269775,0,4.62430667877197,0,5.77159023284912,6.23894882202148,7.55584383010864,5.56858730316162,6.86319971084594,4.51288843154907,4.7946434020996
229,14.106337,7.607977,0,0,0,9.54138755798339,5.9342770576477,0,0,6.87034082412719,7.25484418869018,6.96203660964965,4.68061828613281,4.69914102554321,4.78809690475463,6.70369529724121,5.00806808471679,0,6.50338792800903,4.89539670944213,7.05619955062866,5.3741545677185,0,0,4.94011831283569,0,4.50413799285888,5.14745759963989,0,5.74822378158569,6.61024379730224,4.78784656524658,0,0,4.5779685974121,4.77822017669677,0,5.87652063369751,0,0,6.43951749801635,6.20306205749511,6.15253686904907,0,5.77887773513793,6.84574842453002,0,0,0,0,0,5.34981298446655,0,0,6.36506748199462,0,0,0,0,0,0,0,0,5.88693284988403,6.37852621078491,0,0,0,0,0,5.97316598892211,0,6.29945755004882,0,0,5.03973054885864,0,0,5.22854089736938,5.26148748397827,0,4.65739774703979,0,6.74162721633911,0,7.03828811645507,7.68610763549804,0,7.34828805923461,0,0
230,8.989154,13.947567,1,4.57636928558349,0,9.38436698913574,6.42118406295776,4.24161100387573,4.71558952331543,7.41229391098022,7.23604679107666,7.32520580291748,4.45779132843017,5.90974855422973,4.59557151794433,6.2723798751831,4.43509244918823,0,6.61024522781372,0,7.12790822982788,6.49644470214843,5.97457647323608,0,4.72138357162475,0,0,0,4.64317655563354,5.61685228347778,6.39162683486938,5.9414038658142,5.62366819381713,0,0,4.44633388519287,0,4.83449220657348,0,4.68808507919311,4.54646253585815,5.67808246612548,4.7273826599121,5.51103687286376,5.8239049911499,6.76275444030761,5.80695581436157,0,4.6847825050354,0,0,5.86609315872192,0,4.98095417022705,5.80302953720092,0,0,0,4.42418527603149,4.62899303436279,0,0,0,6.21724367141723,6.70666885375976,5.47936630249023,0,0,0,0,4.56365966796875,0,6.10778903961181,0,5.79425430297851,0,0,0,4.66410779953002,0,0,4.71253156661987,0,0,6.05515956878662,6.62042713165283,7.86467885971069,4.47372531890869,7.15432357788085,4.94844245910644,5.65959882736206
231,3.1319113,6.294829,1,5.47091960906982,4.20824575424194,9.23677062988281,5.89377880096435,4.20824575424194,4.01206731796264,6.85608434677124,6.16007423400878,7.01345205307006,0,5.87473726272583,3.92817020416259,6.45974683761596,4.15499067306518,5.07836008071899,6.69360876083374,0,6.58064651489257,6.03535985946655,5.65979290008544,0,5.23314189910888,4.9916443824768,5.25341081619262,4.38373947143554,0,6.02897691726684,6.46449375152587,6.06820344924926,5.33174610137939,4.21853446960449,5.05068492889404,0,4.98236751556396,6.09594678878784,5.13546657562255,0,0,5.18815326690673,5.07498741149902,5.18306255340576,5.89380407333374,6.46277475357055,5.24249839782714,4.7628059387207,5.16225004196167,0,5.19635343551635,6.57847833633422,4.18151187896728,5.22761297225952,6.64300489425659,4.4349570274353,5.71681547164917,0,5.03963994979858,5.14524269104003,3.81858229637146,4.40566062927246,0,6.42746973037719,6.87737035751342,5.60112047195434,4.1510624885559,0,0,0,5.49069833755493,0,6.3604564666748,0,6.86375427246093,5.31133031845092,0,0,5.08395910263061,0,4.04658699035644,0,0,5.55214071273803,5.88850116729736,6.27123308181762,7.94599723815918,4.42468500137329,7.24102926254272,5.78204679489135,5.47948503494262
232,8.56525,9.078091,1,4.59850406646728,4.42249822616577,9.34754562377929,6.02377748489379,0,4.8865647315979,7.28132963180542,7.39444303512573,7.07548904418945,0,5.0012674331665,5.74785375595092,6.68078565597534,4.53180074691772,0,6.85000371932983,0,6.87758064270019,6.00306129455566,5.03958988189697,0,4.69802713394165,0,5.14996242523193,0,0,4.81181573867797,6.43188285827636,5.15504312515258,4.86275196075439,0,0,4.76746702194213,0,6.06698703765869,0,0,4.58623027801513,5.81419038772583,4.72097969055175,0,4.72983217239379,6.59006071090698,5.82694625854492,0,0,0,0,5.65222692489624,4.72673988342285,0,6.53177309036254,0,0,0,4.76696491241455,4.68576383590698,4.39231204986572,0,4.80756044387817,6.01473426818847,6.97740077972412,0,4.64339065551757,0,0,0,6.32477760314941,0,6.9985647201538,0,6.15048789978027,4.85969829559326,0,0,4.7007098197937,0,0,4.37522983551025,0,5.9194164276123,0,6.88307094573974,7.94293785095214,5.92564296722412,6.63948774337768,5.92300415039062,5.07461643218994
233,8.196515,14.242412,1,4.95082998275756,5.70208263397216,9.6528091430664,6.33300161361694,0,0,6.88764190673828,7.05789995193481,7.12662982940673,0,4.99437189102172,0,6.36636734008789,0,4.57182168960571,6.57124519348144,0,6.90665483474731,5.76250314712524,0,0,4.73878574371337,0,0,0,0,5.91330862045288,6.35178518295288,5.75736236572265,5.65135288238525,0,0,5.1224021911621,0,6.30284452438354,0,0,4.56786727905273,5.74365806579589,0,0,5.84777879714965,6.58462381362915,5.05721378326416,0,0,4.72009229660034,0,6.39451646804809,0,4.99762439727783,5.96326398849487,0,4.58634805679321,0,0,4.74446964263916,0,4.77799606323242,0,6.1327953338623,6.62110376358032,0,0,0,0,0,5.14962530136108,5.12085723876953,6.4139666557312,0,5.722177028656,0,0,0,0,0,5.7312159538269,0,0,0,0,6.68238496780395,7.5604829788208,0,7.01927232742309,4.30814599990844,5.12896490097045
234,1.2356979,4.6145287,0,5.24429559707641,4.70615243911743,9.43724250793457,5.65905380249023,4.70615243911743,4.88597869873046,6.87509679794311,6.69500541687011,6.64116048812866,4.24838304519653,5.13373661041259,4.57050561904907,6.52206850051879,3.39390587806701,4.30677270889282,6.33816719055175,3.22272658348083,6.66073131561279,5.87100601196289,5.67848062515258,0,3.80499148368835,0,5.29345178604126,3.81066942214965,3.72815728187561,5.70758724212646,6.28191184997558,5.46632814407348,4.6994194984436,3.91250777244567,3.63934087753295,4.63061046600341,5.02918910980224,6.47669553756713,4.70485734939575,4.80416250228881,5.82023620605468,5.52715969085693,5.48677825927734,4.99399805068969,5.30754852294921,6.36688423156738,4.45734214782714,0,5.16010284423828,3.42872524261474,0,6.31875371932983,4.38421392440795,5.07822322845459,6.12559986114501,3.87145972251892,5.73925113677978,3.35971403121948,3.1956181526184,5.08146095275878,4.78339099884033,0,4.83973598480224,5.76843452453613,6.61704683303833,4.75920104980468,4.41251230239868,4.03154706954956,4.53870820999145,4.44968605041503,5.39768838882446,4.33580493927001,6.46003532409668,3.12104892730712,5.77606582641601,4.88101005554199,0,3.22366285324096,4.49940299987793,5.52996158599853,4.80134677886962,0,0,6.63631153106689,5.60983753204345,6.28692722320556,7.891930103302,4.47862482070922,7.04028987884521,5.30340480804443,5.66010904312133
235,8.145938,6.3195252,0,5.75556468963623,4.48798084259033,9.42373180389404,6.04258823394775,4.48798084259033,5.0679931640625,7.1040244102478,7.42441844940185,6.70385456085205,0,4.95739603042602,0,6.45995569229126,0,4.84184217453002,6.70541191101074,0,7.25875377655029,5.93664741516113,6.38747262954711,0,0,0,0,0,4.42820596694946,4.45295906066894,6.71912765502929,4.95842170715332,4.96079540252685,4.3233208656311,0,4.52596521377563,0,6.77159595489501,0,0,6.30867004394531,5.54424619674682,5.73368072509765,0,5.01553058624267,6.44750308990478,0,0,4.79462528228759,0,4.7109146118164,6.1694951057434,4.54141473770141,5.73760843276977,5.64253330230712,0,0,0,4.87672710418701,4.80072736740112,0,0,5.83318138122558,4.90934228897094,6.86138772964477,4.89896249771118,0,0,4.93008470535278,0,0,0,6.64505052566528,0,0,5.60130643844604,4.4815707206726,0,4.50573253631591,0,5.90348386764526,0,5.66661357879638,0,0,6.74506664276123,7.59181308746337,5.65420341491699,6.92211818695068,4.39474487304687,5.7947974205017
236,10.8449,9.560737,1,0,0,9.59639644622802,5.91097259521484,0,0,7.22857141494751,7.3202223777771,7.04096555709838,0,5.69633865356445,4.78194427490234,6.15976572036743,4.26544475555419,0,6.68596172332763,4.3596978187561,6.68151140213012,5.84839439392089,4.53918981552124,0,5.00031900405883,0,4.50843954086303,4.24219846725463,0,5.82470750808715,6.02553987503051,6.08532428741455,4.62324953079223,0,0,0,0,5.9300742149353,0,4.60331106185913,5.65471124649047,5.7751727104187,6.04253244400024,0,5.01509809494018,6.32626914978027,5.57024526596069,4.68254709243774,0,0,0,6.00997877120971,0,5.56383562088012,6.31913185119628,4.63831090927124,5.76028966903686,0,0,4.79332542419433,4.33060121536254,0,0,5.81053924560546,6.74144220352172,4.62656021118164,0,0,0,0,4.66117525100708,0,6.10464859008789,0,6.52646541595459,0,0,0,0,0,0,0,0,0,0,6.55605554580688,7.57691192626953,4.24814510345459,7.13015508651733,5.61521577835083,5.61396217346191
237,2.241186,9.778808,1,5.76485061645507,5.83029842376709,9.16754245758056,5.84770727157592,5.83029842376709,4.45245599746704,6.70295906066894,7.03917503356933,6.9327712059021,5.01737260818481,5.53033113479614,0,6.49297523498535,0,0,6.37934589385986,4.26513862609863,6.76504182815551,6.29450178146362,0,0,5.60282754898071,0,4.4633674621582,4.46097946166992,4.42269611358642,5.88433837890625,6.25086688995361,6.53365516662597,5.06674861907959,0,4.60105991363525,0,4.59798049926757,6.16103553771972,0,0,4.82092857360839,5.70209789276123,5.70138263702392,4.30928993225097,5.64484310150146,6.57070875167846,5.98005676269531,0,4.68747520446777,4.94682836532592,5.65119743347168,6.2798752784729,4.99541473388671,6.00871896743774,6.84534502029418,4.66947364807128,5.58113956451416,0,4.4841456413269,4.75394630432128,4.88333845138549,0,0,6.18302488327026,6.60806846618652,5.00451612472534,0,4.47547149658203,0,4.40915918350219,5.76380395889282,0,6.92612743377685,4.65126323699951,6.17320919036865,5.88515758514404,0,0,0,0,5.0259313583374,0,0,0,0,7.10012769699096,7.85547733306884,4.0580883026123,7.19233322143554,5.63970565795898,5.78740119934082
238,12.458974,5.379822,0,0,0,9.60333251953125,6.04151105880737,0,0,6.50003337860107,6.96884202957153,6.84465551376342,0,5.76703691482543,5.06324863433837,6.35230207443237,0,4.69427156448364,6.69347286224365,0,6.7187442779541,4.58881187438964,4.86280918121337,0,0,0,4.7751760482788,4.7719669342041,0,0,6.22078990936279,0,0,0,0,0,4.61323690414428,6.57595777511596,5.71781778335571,0,5.81405401229858,4.62672615051269,6.22321796417236,0,0,6.32630729675293,5.57017993927001,0,0,0,4.79714059829711,5.83887147903442,0,5.63795280456543,5.9591965675354,0,4.75356864929199,0,0,5.63853359222412,0,0,0,5.14426946640014,6.00602102279663,0,0,4.73802042007446,4.66218852996826,0,5.87357902526855,0,6.02194786071777,0,0,0,0,0,5.70157241821289,5.13987779617309,5.64970016479492,0,0,7.03345155715942,0,6.59955883026123,8.0463285446167,4.1712040901184,7.05709552764892,4.98372220993042,6.20796155929565
239,3.5463245,2.8012562,0,5.95071220397949,0,9.0615816116333,6.08096933364868,0,4.40712881088256,7.22306203842163,7.17060995101928,6.91438198089599,4.35082674026489,5.75048828125,4.83429622650146,6.81915521621704,5.5869755744934,0,6.82249212265014,0,6.79455089569091,6.00056266784668,5.14372539520263,0,4.60620212554931,0,6.38128328323364,4.65185785293579,0,5.77856063842773,6.34487915039062,5.64510297775268,4.83077430725097,0,4.961594581604,0,0,6.38278818130493,4.77500581741333,4.94561767578125,0,5.86594533920288,6.14703226089477,4.43202114105224,5.78862190246582,6.7170124053955,4.89019012451171,0,4.91296625137329,0,0,6.13059425354003,4.58565664291381,0,6.6542797088623,0,5.89437246322631,0,4.99927568435668,4.64847993850708,4.77756690979003,0,4.40900087356567,5.10936832427978,6.86458301544189,5.59036493301391,0,0,4.65833187103271,4.89887189865112,5.86605834960937,4.60402154922485,6.51946496963501,0,4.33404016494751,4.69190311431884,0,0,5.58482074737548,5.70980978012085,5.00451326370239,0,0,7.31434535980224,0,6.54185438156127,7.89397048950195,4.82546710968017,6.9715027809143,5.85021162033081,5.84350061416626
240,1.8315691,10.533884,0,5.23439693450927,0,8.83367443084716,6.48848438262939,0,0,7.14748287200927,7.27770137786865,7.35267448425293,5.02580261230468,5.29842948913574,0,6.56956100463867,4.95882701873779,4.74030494689941,6.85704517364501,0,6.68154096603393,6.42642641067504,4.91962146759033,0,6.25299358367919,0,5.3628716468811,4.71638011932373,0,6.0104660987854,6.44403505325317,5.17498970031738,5.3844666481018,0,0,5.24667358398437,0,6.49921894073486,0,0,6.29094505310058,6.38731241226196,6.45066547393798,0,5.92228078842163,7.14233875274658,6.01146507263183,0,4.99135255813598,0,0,6.95930767059326,0,4.92597293853759,6.88928937911987,0,5.13550043106079,5.07746791839599,0,4.66342401504516,6.07212352752685,0,5.26183938980102,6.09158277511596,7.41134548187255,0,0,0,5.05706977844238,4.89844751358032,4.83163976669311,0,6.6639437675476,5.0744194984436,5.95256996154785,6.52284526824951,0,4.80099916458129,6.02768564224243,0,0,0,0,0,0,6.56768894195556,7.69274854660034,0,6.67886734008789,5.92130327224731,0
241,14.770308,10.978709,1,5.57223844528198,0,9.93954277038574,5.5627703666687,0,4.87082767486572,6.80255460739135,7.16137552261352,6.96103477478027,0,5.79883098602294,0,5.86416339874267,4.41267204284668,0,6.3764533996582,0,6.59539222717285,5.62283945083618,4.99973630905151,0,4.80183362960815,0,0,0,0,4.74827289581298,6.08954858779907,0,4.97842645645141,0,0,0,0,5.83238172531127,0,0,4.95907068252563,4.50723552703857,5.38625049591064,4.396324634552,0,6.13556337356567,4.6540470123291,0,0,0,0,6.13599967956543,0,4.62295341491699,6.21760940551757,0,0,4.53885126113891,4.56121826171875,0,0,0,4.5334415435791,4.64654684066772,6.29918432235717,0,4.47492218017578,0,0,0,0,0,4.58979511260986,0,4.32281351089477,5.55478763580322,0,0,0,0,0,0,0,0,0,6.01041889190673,7.52731466293335,0,6.65802812576293,5.00405120849609,4.94117355346679
242,15.540176,8.986461,0,4.64531898498535,0,9.82519912719726,5.31392192840576,0,0,6.87905263900756,7.39567804336547,7.03749656677246,0,6.25145006179809,0,6.73261785507202,0,0,6.73970174789428,0,6.96311426162719,6.48360729217529,6.13157796859741,0,0,0,4.66752529144287,5.17193603515625,0,0,6.39314413070678,5.36893272399902,0,0,0,0,0,6.38546085357666,0,0,6.16107130050659,5.4225754737854,5.25853824615478,0,4.77264022827148,6.32335042953491,6.09494018554687,0,0,0,0,5.28312969207763,0,5.23693943023681,5.04137849807739,0,0,0,0,0,0,0,0,0,5.11483907699585,0,0,0,0,0,5.14631605148315,0,5.47926235198974,0,0,0,0,0,0,0,0,0,0,5.33472299575805,0,6.39281558990478,7.48283529281616,0,6.72838973999023,4.56946086883544,0
243,2.0917027,-1.5410277,0,4.9850845336914,0,9.22725296020507,5.87902879714965,0,0,7.08121299743652,7.25874900817871,7.01641988754272,4.86420822143554,5.55525159835815,0,6.71193695068359,0,0,6.72710943222045,0,6.93992519378662,5.86939239501953,4.73223781585693,4.47338771820068,4.65848588943481,0,4.68892765045166,4.85883903503418,0,4.66343545913696,6.80093955993652,4.94580650329589,0,0,0,0,0,6.17506694793701,4.62227201461792,0,6.92026853561401,5.94336748123168,5.85251283645629,0,6.07856369018554,7.0147099494934,6.01660299301147,0,5.60432052612304,4.35287237167358,4.61684989929199,6.48246908187866,0,5.66785430908203,6.76261758804321,0,4.48842811584472,0,4.45712614059448,6.100510597229,0,4.40906286239624,4.46786212921142,5.83559465408325,7.07647180557251,5.81449556350708,0,0,4.50859880447387,4.85516452789306,4.6591477394104,4.90516328811645,6.84765577316284,0,4.42311859130859,5.01878404617309,5.07974529266357,0,0,0,4.88399457931518,0,4.84993028640747,6.16136837005615,5.81914854049682,6.39092302322387,7.42338514328002,4.35430431365966,6.83902883529663,5.61385583877563,4.9070348739624
244,3.1889029,-0.8209595,0,4.75922298431396,4.37172889709472,9.45952415466308,5.45459604263305,4.37172889709472,4.63744640350341,6.81809043884277,7.25680208206176,6.8164939880371,0,4.88200569152832,4.34301567077636,6.76995134353637,4.44961214065551,0,6.63660240173339,0,6.92703580856323,5.49220514297485,5.56856298446655,4.53945064544677,4.57947444915771,0,5.60175848007202,5.42915725708007,0,4.93526029586792,6.526460647583,4.97147703170776,4.27467346191406,0,0,0,4.48844623565673,6.42263412475585,5.65738725662231,4.61639928817749,6.20008754730224,5.44630193710327,6.06526136398315,0,5.70602416992187,6.78148460388183,5.41727113723754,0,0,0,4.25497245788574,6.17340230941772,0,4.77829408645629,6.14698266983032,0,4.65368556976318,0,4.61198139190673,4.59852743148803,0,4.54443788528442,4.63468837738037,5.59232234954834,6.92859840393066,0,0,4.44347667694091,4.61712789535522,4.63819074630737,5.32167768478393,0,6.7501893043518,0,0,5.35267400741577,4.35240364074707,0,6.02088546752929,5.53752183914184,5.40526723861694,4.94081163406372,0,0,0,6.28898572921752,7.74636220932006,4.67066717147827,6.70595455169677,5.52882385253906,4.88992834091186
245,13.525206,11.216512,0,0,0,9.52113914489746,6.29625940322876,0,0,7.16354846954345,7.40964603424072,6.673180103302,0,5.92448663711547,0,5.96555089950561,4.66965150833129,0,6.98702383041381,0,6.81681156158447,6.26161766052246,4.97511339187622,0,0,0,0,4.64031410217285,4.62465238571167,5.24478483200073,6.50819444656372,5.06761932373046,4.98113203048706,4.71041440963745,0,0,0,4.89122056961059,0,0,6.35272932052612,6.07332324981689,6.19356775283813,0,6.47164678573608,6.86480855941772,4.93412351608276,0,5.15174436569213,0,0,6.29368448257446,5.28941488265991,0,6.44313955307006,0,4.72417783737182,0,0,0,0,0,0,6.15369224548339,6.7538251876831,5.88131809234619,4.86921024322509,0,0,0,0,0,6.07600450515747,0,0,5.86836051940918,0,0,0,5.19648838043212,0,0,0,0,0,7.30518198013305,7.54036378860473,5.82730674743652,6.40257453918457,5.25603485107421,0
246,-0.17168388,6.374926,0,4.96176624298095,0,9.47467231750488,5.7280101776123,0,4.86445665359497,6.99222612380981,7.11634731292724,7.13264989852905,4.67546510696411,5.65607500076293,0,6.68523073196411,4.58778381347656,4.47003746032714,6.77573204040527,4.76890993118286,6.49058723449707,6.48681879043579,4.84099960327148,0,4.32488393783569,0,4.47830629348754,4.4990906715393,0,5.874267578125,6.32661437988281,5.84080028533935,5.66710996627807,4.35889434814453,4.44282722473144,4.77766418457031,4.82201480865478,6.18329143524169,0,0,5.67160654067993,5.48285245895385,4.88502264022827,0,5.75395107269287,6.54220342636108,0,4.47944068908691,4.45613765716552,4.43073415756225,0,5.88273000717163,0,0,5.98378276824951,0,0,0,4.41084432601928,4.46341514587402,5.71586275100708,5.59859800338745,4.81546306610107,6.29843997955322,6.37490510940551,0,0,0,0,0,5.7483205795288,0,6.78031682968139,4.59309530258178,6.20186519622802,0,0,0,5.48708963394165,4.75819206237793,4.79194784164428,0,0,6.02806663513183,0,6.56686305999755,7.8113694190979,4.57136583328247,6.70548009872436,4.86719512939453,0
247,3.1654906,4.6628823,0,5.46308898925781,0,9.65331935882568,5.37195253372192,0,3.89330840110778,6.6488037109375,6.50583934783935,7.15927743911743,0,5.22926568984985,0,6.2553105354309,0,0,6.23205614089965,0,7.00097703933715,6.03852653503418,4.74070358276367,0,4.74115753173828,0,4.54303646087646,4.51941204071044,0,5.34949398040771,5.98946523666381,5.36532258987426,0,4.6120171546936,4.29714918136596,4.61184072494506,4.33468914031982,6.03956031799316,0,4.16015148162841,5.97986268997192,5.75491952896118,5.97247076034545,4.66421127319335,5.45675468444824,6.55248022079467,5.30304813385009,0,4.57609748840332,0,4.67107915878295,6.34514045715332,0,4.77015542984008,6.11270952224731,0,4.19669246673584,0,0,4.63649606704711,4.29472160339355,0,4.73993396759033,5.73486757278442,6.62231731414794,5.44989395141601,4.51914024353027,4.5891637802124,0,4.73584127426147,5.75520753860473,0,6.19051504135131,0,5.91398620605468,5.34840726852417,0,0,4.53822374343872,0,5.52687931060791,0,0,5.80541181564331,5.51473426818847,6.48384523391723,7.4783821105957,4.75171279907226,6.66173934936523,5.7248420715332,4.44700622558593
